label	aac_pssm0	aac_pssm1	aac_pssm2	aac_pssm3	aac_pssm4	aac_pssm5	aac_pssm6	aac_pssm7	aac_pssm8	aac_pssm9	aac_pssm10	aac_pssm11	aac_pssm12	aac_pssm13	aac_pssm14	aac_pssm15	aac_pssm16	aac_pssm17	aac_pssm18	aac_pssm19
5	0.467966574	-1.965645311	0.544568245	-0.421077066	-3.199164345	-1.008820799	-1.648560817	0.614670381	-1.838904364	-0.603528319	-1.184308264	-1.701021356	-1.7181987	-1.486536676	-1.531569174	0.469359331	1.266016713	-2.232126277	-1.150417827	-0.220519963
5	-0.338680927	-0.723707665	-0.914438503	-1.165775401	-3.941176471	-0.472370766	-1.3885918	-1.026737968	-1.363636364	-1.249554367	-1.007130125	-1.629233512	-1.376114082	-1.242424242	-1.752228164	-0.481283422	-0.465240642	-1.609625668	-1.024955437	-1.03030303
5	-0.29471891	-0.541737649	-0.626916525	-0.931856899	-3.337308348	-0.30834753	-1.151618399	-0.839863714	-0.926746167	-1.04088586	-0.839863714	-1.364565588	-1.06132879	-0.858603066	-1.3560477	-0.31516184	-0.393526405	-1.177172061	-0.679727428	-0.882453152
5	-0.304424779	-0.826548673	-0.952212389	-1.247787611	-4.053097345	-0.596460177	-1.536283186	-1.012389381	-1.608849558	-1.382300885	-1.028318584	-1.815929204	-1.486725664	-1.201769912	-1.796460177	-0.539823009	-0.571681416	-1.676106195	-1.127433628	-1.049557522
5	-0.221712538	-0.717125382	-0.76911315	-1.029051988	-3.489296636	-0.44648318	-1.198776758	-0.876146789	-1.435779817	-1.183486239	-0.917431193	-1.50764526	-1.340978593	-1.145259939	-1.311926606	-0.328746177	-0.380733945	-1.836391437	-1.033639144	-0.886850153
5	-0.291519435	-0.568904594	-0.609540636	-0.902826855	-3.286219081	-0.243816254	-1.049469965	-0.747349823	-0.842756184	-1.021201413	-0.833922261	-1.296819788	-0.957597173	-0.828621908	-1.272084806	-0.265017668	-0.340989399	-1.083038869	-0.602473498	-0.892226148
5	-0.316053512	-0.704013378	-0.872909699	-1.172240803	-3.844481605	-0.523411371	-1.404682274	-0.822742475	-1.451505017	-1.314381271	-0.989966555	-1.622073579	-1.39632107	-1.165551839	-1.670568562	-0.426421405	-0.448160535	-1.596989967	-1.023411371	-1.005016722
5	-0.371323529	-0.766544118	-0.959558824	-1.178308824	-4.176470588	-0.665441176	-1.450367647	-0.950367647	-1.613970588	-1.387867647	-1.108455882	-1.770220588	-1.580882353	-1.290441176	-1.915441176	-0.527573529	-0.516544118	-1.805147059	-1.027573529	-1.047794118
5	-0.335689046	-0.659010601	-0.736749117	-1.040636042	-3.676678445	-0.390459364	-1.284452297	-0.916961131	-1.070671378	-1.143109541	-0.93639576	-1.510600707	-1.17844523	-1.007067138	-1.545936396	-0.402826855	-0.443462898	-1.379858657	-0.802120141	-0.989399293
5	-0.595505618	-0.342696629	-0.612359551	-0.685393258	-3.47752809	0.342696629	-0.258426966	-1.837078652	-1.095505618	-0.898876404	-0.926966292	-0.876404494	-1.134831461	-1.662921348	-0.966292135	-0.825842697	-0.56741573	-2.792134831	-1.511235955	-0.887640449
5	-0.285714286	-0.531092437	-0.67394958	-0.894117647	-3.297478992	-0.284033613	-1.115966387	-0.855462185	-0.974789916	-1.047058824	-0.831932773	-1.336134454	-1.026890756	-0.927731092	-1.299159664	-0.287394958	-0.386554622	-1.191596639	-0.732773109	-0.919327731
5	-0.313380282	-0.882042254	-0.947183099	-1.257042254	-3.987676056	-0.63028169	-1.498239437	-0.927816901	-1.544014085	-1.341549296	-1.01056338	-1.802816901	-1.471830986	-1.176056338	-1.822183099	-0.503521127	-0.549295775	-1.839788732	-1.058098592	-1.022887324
5	-0.343119266	-0.816513761	-0.919266055	-1.196330275	-4.108256881	-0.572477064	-1.493577982	-0.976146789	-1.482568807	-1.381651376	-1.04587156	-1.834862385	-1.546788991	-1.146788991	-1.818348624	-0.519266055	-0.524770642	-1.770642202	-1.073394495	-1.067889908
5	-0.354092527	-0.720640569	-0.772241993	-1.080071174	-3.861209964	-0.494661922	-1.362989324	-0.93594306	-1.258007117	-1.24911032	-0.959074733	-1.62633452	-1.31316726	-1.074733096	-1.663701068	-0.430604982	-0.494661922	-1.496441281	-0.893238434	-0.96797153
5	0.411458333	-1.482638889	-0.342881944	-0.845486111	-3.177083333	-0.986111111	-1.748263889	0.356770833	-1.8359375	-1.276041667	-1.170138889	-2.100694444	-1.480034722	-1.280381944	-1.6171875	0.060763889	0.4140625	-2.303819444	-1.436631944	-0.750868056
5	0.64305685	-1.776328052	0.022367195	-0.735321528	-3.909599254	-1.152842498	-1.988816403	1.082945014	-2.105312209	-1.031686859	-1.096924511	-2.405405405	-1.753960857	-1.521901212	-2.389561976	0.393289842	0.891891892	-2.841565704	-1.618825722	-0.450139795
5	-0.191540303	-2.418196329	0.418196329	1.169992019	-4.429369513	-1.93056664	-1.624900239	1.324022346	-2.437350359	-1.033519553	-1.300877893	-3.008778931	-2.455706305	-1.715083799	-3.332003192	-0.357541899	0.274541101	-2.86113328	-1.462090982	-0.936951317
5	0.091666667	-2.020833333	0.025	-1.216666667	-3.2625	-1.533333333	-1.929166667	0.5375	-2.241666667	-1.025	-1.454166667	-2.183333333	-1.866666667	-2.104166667	-2.370833333	0.295833333	0.491666667	-2.95	-2.216666667	-0.633333333
5	0.631951466	-1.59049545	0.117290192	-0.744186047	-3.70677452	-0.957532861	-1.892821031	1.100101112	-1.835187058	-0.983822042	-1.062689585	-2.250758342	-1.537917088	-1.469160768	-2.167846309	0.347826087	0.832153691	-2.340748231	-1.479271992	-0.453993933
5	-0.126865672	-2.309701493	-0.003731343	-1.242537313	-3.850746269	-1.649253731	-2.003731343	0.574626866	-2.152985075	-1.231343284	-1.71641791	-2.421641791	-1.962686567	-2.335820896	-3.119402985	0.21641791	0.48880597	-2.932835821	-2.21641791	-0.746268657
5	0.056782334	-1.829652997	-0.340694006	-1.006309148	-2.665615142	-1.347003155	-1.498422713	0.675078864	-1.933753943	-1.211356467	-1.548895899	-1.694006309	-1.602523659	-2.132492114	-2.179810726	0.375394322	0.350157729	-2.536277603	-1.96214511	-0.687697161
5	0.210420842	-1.801603206	0.002004008	-0.809619238	-2.438877756	-1.138276553	-1.428857715	1.022044088	-1.779559118	-0.993987976	-1.19238477	-1.603206413	-1.364729459	-1.883767535	-2.136272545	0.51503006	0.721442886	-2.507014028	-1.701402806	-0.424849699
5	0.179558011	-2.008287293	0.099447514	-1.03038674	-3.480662983	-1.422651934	-1.903314917	1.052486188	-2.23480663	-0.955801105	-1.256906077	-2.190607735	-1.892265193	-2.05801105	-2.657458564	0.41160221	0.70441989	-3.127071823	-2.157458564	-0.466850829
5	0.300642148	-1.085814361	-0.27145359	-0.587273789	-1.848219498	-0.681844717	-0.859894921	0.444249854	-1.520140105	-0.977232925	-1.049036778	-1.070052539	-1	-1.520140105	-1.173380035	0.267950963	0.310566258	-2.203152364	-1.494454174	-0.561004086
5	-0.246551724	-0.682758621	-0.894827586	-1.089655172	-3.801724138	-0.574137931	-1.44137931	-0.794827586	-1.427586207	-1.281034483	-0.920689655	-1.729310345	-1.468965517	-1.2	-1.706896552	-0.420689655	-0.467241379	-1.679310345	-1.00862069	-0.937931034
5	0.672853828	-1.804331013	0.333333333	-0.732405259	-3.738592421	-1.075019335	-2.055684455	1.290023202	-1.996133024	-0.960556845	-0.934261408	-2.37741686	-1.68058778	-1.439288476	-2.208816705	0.438515081	1.112142305	-2.385150812	-1.579273009	-0.378190255
5	0.590797042	-1.576828266	0.093672966	-0.693508628	-3.575184881	-0.942481512	-1.85620378	1.078882498	-1.809367297	-0.958915366	-0.98767461	-2.189811011	-1.543960559	-1.416598192	-2.107641742	0.33032046	0.851273624	-2.325390304	-1.485620378	-0.445357436
5	0.637696335	-2.164397906	0.451308901	-0.726701571	-3.216753927	-1.342408377	-1.846073298	1.585340314	-2.306806283	-0.769633508	-0.990575916	-2.15078534	-1.858638743	-1.928795812	-2.393717277	0.827225131	1.514136126	-3.073298429	-2.035602094	-0.110994764
5	0.320998279	-1.963855422	0.443201377	-0.507745267	-2.713425129	-1.022375215	-1.421686747	1.069707401	-1.905335628	-0.67555938	-1.058519793	-1.69363167	-1.451807229	-1.820137694	-2.168674699	0.612736661	1.079173838	-2.7616179	-1.834767642	-0.334767642
5	0.922334357	-2.433084686	0.743089074	-0.014480035	-3.349934182	-1.151162791	-1.709960509	1.296621325	-2.206669592	-0.420140412	-0.894471259	-2.170469504	-1.952610794	-1.734093901	-1.474330847	0.792672225	1.978060553	-2.834576569	-1.850372971	0.274901272
5	-0.154320988	-1.759259259	-0.222222222	-1.012345679	-2.37654321	-1.271604938	-1.419753086	0.12962963	-1.987654321	-1.271604938	-1.586419753	-1.617283951	-1.413580247	-2.172839506	-2.320987654	0.358024691	0.12962963	-2.438271605	-1.765432099	-0.851851852
5	-0.173076923	-0.894230769	-0.576923077	-1.240384615	-1.653846154	-0.673076923	-0.913461538	-1.076923077	-1.163461538	-1.201923077	-1.163461538	-0.846153846	-0.730769231	-1.548076923	-1.451923077	0.144230769	-0.153846154	-2.336538462	-1.269230769	-0.846153846
5	-0.076433121	-1.292993631	-0.560509554	-0.878980892	-1.808917197	-0.78343949	-0.968152866	-0.566878981	-1.324840764	-1.114649682	-1.356687898	-0.974522293	-0.929936306	-1.76433121	-1.464968153	0.203821656	0.146496815	-2.23566879	-1.388535032	-0.687898089
5	-0.25	-1.25	-0.75	-1.383333333	-1.666666667	-1.025	-1.066666667	-0.883333333	-1.366666667	-0.983333333	-1.066666667	-1.133333333	-0.766666667	-1.6	-1.65	-0.3	-0.108333333	-2.266666667	-1.441666667	-0.575
5	0.538709677	-1.629032258	0.015053763	-0.802150538	-3.819354839	-1.001075269	-1.960215054	0.932258065	-1.86344086	-1.116129032	-1.137634409	-2.32688172	-1.620430108	-1.550537634	-2.283870968	0.287096774	0.747311828	-2.411827957	-1.524731183	-0.592473118
5	0.439619274	-1.888161808	0.48958953	-0.49256395	-2.911362284	-1.063652588	-1.56692445	1.11005354	-1.884592504	-0.774538965	-0.873289709	-1.810826889	-1.49256395	-1.681737061	-2.233194527	0.576442594	1.164782867	-2.700178465	-1.796549673	-0.347412255
5	0.185185185	-2.113580247	0.35308642	-0.797530864	-3.471604938	-1.417283951	-1.841975309	0.888888889	-1.972839506	-0.938271605	-1.437037037	-2.256790123	-1.871604938	-2.027160494	-2.496296296	0.392592593	0.822222222	-2.582716049	-1.987654321	-0.456790123
5	0.118181818	-1.836363636	-0.2	-1.118181818	-3.040909091	-1.418181818	-1.859090909	0.468181818	-2.140909091	-1.136363636	-1.368181818	-1.972727273	-1.731818182	-2.031818182	-2.45	0.340909091	0.613636364	-2.931818182	-2.145454545	-0.659090909
5	0.624309392	-1.897483118	0.470841007	-0.668508287	-2.90300798	-0.944137508	-1.757519951	0.87170043	-1.931860037	-0.763044813	-0.858809085	-1.828115408	-1.53898097	-1.802332719	-2.025782689	0.531000614	1.188459177	-2.738489871	-1.847759362	-0.323511357
5	0.599510604	-1.696574225	0.177814029	-0.738988581	-3.704730832	-0.986949429	-1.972267537	1.144371941	-1.872756933	-0.982871126	-0.986949429	-2.266721044	-1.592985318	-1.433115824	-2.186786297	0.362153344	0.920065253	-2.305057096	-1.539967374	-0.422512235
5	0.586558045	-1.66293279	0.041751527	-0.799389002	-3.803462322	-1.024439919	-1.99694501	1.028513238	-1.848268839	-1.059063136	-1.121181263	-2.407331976	-1.635437882	-1.49185336	-2.274949084	0.293279022	0.807535642	-2.487780041	-1.580448065	-0.512219959
5	0.305220884	-1.781124498	0.158634538	-0.530120482	-2.313253012	-1.092369478	-1.305220884	0.929718876	-1.489959839	-0.654618474	-1.060240964	-1.467871486	-1.248995984	-1.771084337	-1.773092369	0.483935743	0.799196787	-2.485943775	-1.586345382	-0.293172691
5	0.673322684	-1.791533546	0.22284345	-0.706070288	-3.751597444	-1.077476038	-2.064696486	1.230830671	-2.001597444	-1.018370607	-0.977635783	-2.413738019	-1.695686901	-1.449680511	-2.218051118	0.411341853	1.055111821	-2.472044728	-1.625399361	-0.424920128
5	0.540243902	-1.836585366	0.27804878	-0.629268293	-3.326829268	-0.987804878	-1.765853659	1.164634146	-1.975609756	-0.858536585	-0.897560976	-2.103658537	-1.595121951	-1.676829268	-1.943902439	0.435365854	1.093902439	-2.615853659	-1.774390244	-0.365853659
5	0.65819209	-2.446327684	0.88700565	-0.742937853	-3.919491525	-1.381355932	-2.485875706	1.755649718	-2.519774011	-0.769774011	-0.751412429	-2.639830508	-2.021186441	-1.802259887	-2.628531073	0.679378531	1.762711864	-2.816384181	-2.18220339	-0.241525424
5	0.715753425	-1.904680365	0.41609589	-0.636415525	-3.776255708	-1.094178082	-2.168949772	1.462328767	-2	-0.844748858	-0.881278539	-2.407534247	-1.666666667	-1.407534247	-2.257990868	0.52283105	1.299657534	-2.276826484	-1.5456621	-0.304223744
5	0.67120954	-1.811754685	0.183134583	-0.716354344	-3.925042589	-1.082623509	-2.099659285	1.333049404	-2	-1.028109029	-1.001703578	-2.442930153	-1.766609881	-1.48637138	-2.387563884	0.407155026	0.995741056	-2.52725724	-1.626064736	-0.428449744
5	0.643382353	-2.344362745	0.867647059	-0.577205882	-4.042892157	-1.171568627	-2.370098039	1.659313725	-2.37254902	-0.762254902	-0.774509804	-2.613970588	-2.029411765	-1.720588235	-2.43627451	0.594362745	1.62745098	-2.724264706	-1.971813725	-0.203431373
5	0.739748954	-1.90334728	0.616317992	-0.579916318	-3.646443515	-1.050627615	-2.048535565	1.570292887	-1.923430962	-0.69874477	-0.8	-2.287866109	-1.584518828	-1.409205021	-2.212133891	0.59748954	1.391213389	-2.148953975	-1.607531381	-0.206694561
5	0.703397612	-2.347107438	0.941230487	-0.686868687	-3.876951332	-1.276400367	-2.373737374	1.693296602	-2.335169881	-0.678604224	-0.760330579	-2.522497704	-1.915518825	-1.706152433	-2.608815427	0.680440771	1.722681359	-2.721763085	-2.035812672	-0.210284665
5	0.598039216	-2.443137255	0.52745098	-1.094117647	-3.903921569	-1.503921569	-2.456862745	1.496078431	-2.711764706	-0.958823529	-0.982352941	-2.635294118	-2.078431373	-2.033333333	-2.907843137	0.607843137	1.539215686	-3.078431373	-2.278431373	-0.435294118
5	0.57323689	-2.690777577	0.804701627	-0.886075949	-4.349005425	-1.553345389	-2.679927667	1.705244123	-2.830018083	-0.867992767	-0.951175407	-2.909584087	-2.359855335	-1.96925859	-3.056057866	0.560578662	1.766726944	-3.106690778	-2.410488246	-0.345388788
5	0.608128834	-1.753067485	0.269171779	-0.670245399	-3.678680982	-0.996165644	-1.983895706	1.261503067	-1.856595092	-0.956288344	-0.979294479	-2.329754601	-1.621165644	-1.432515337	-2.190184049	0.395705521	1.003834356	-2.19095092	-1.5	-0.428680982
5	0.908305648	-2.140863787	0.825581395	-0.416611296	-3.855813953	-1.112292359	-2.253488372	1.769767442	-2.230232558	-0.517607973	-0.746511628	-2.514285714	-1.880066445	-1.516943522	-2.238538206	0.747508306	1.646179402	-2.433222591	-1.732225914	-0.049833887
5	0.353821907	-1.622537431	0.430260047	-0.549251379	-3.62962963	-0.884160757	-1.810086682	1.089046493	-1.474389283	-0.895193065	-1.044917258	-1.989755713	-1.348305753	-1.45784082	-2.246650906	0.33963751	0.910165485	-1.922773838	-1.331757289	-0.471237195
5	0.922002889	-2.438131921	1.034665383	-0.537313433	-4.039480019	-1.198363024	-2.487241213	1.833413577	-2.552238806	-0.515647569	-0.686085701	-2.724602792	-2.122773231	-1.768415985	-2.506499759	0.800674049	1.86807896	-2.903225806	-2.161771786	-0.079922966
5	0.65	-2.378846154	0.640384615	-0.926923077	-3.725	-1.425	-2.35	1.678846154	-2.486538462	-0.878846154	-0.842307692	-2.542307692	-1.940384615	-1.801923077	-2.623076923	0.613461538	1.573076923	-2.903846154	-2.146153846	-0.382692308
5	0.593468468	-1.630630631	0.052927928	-0.844594595	-3.880630631	-0.998873874	-2.11036036	0.984234234	-1.900900901	-1.144144144	-1.120495496	-2.358108108	-1.69481982	-1.523648649	-2.335585586	0.31981982	0.801801802	-2.463963964	-1.510135135	-0.539414414
5	0.79218107	-2.14951989	0.718792867	-0.678326475	-3.736625514	-1.177640604	-2.256515775	1.628943759	-2.254458162	-0.702331962	-0.795610425	-2.475994513	-1.831961591	-1.659807956	-2.347050754	0.670781893	1.561042524	-2.656378601	-1.893689986	-0.210562414
5	0.604534005	-1.753148615	0.214105793	-0.726280437	-3.722082284	-1.043660789	-2.020990764	1.22418136	-1.881612091	-0.982367758	-1.036104114	-2.340050378	-1.654072208	-1.458438287	-2.262804366	0.385390428	1.003358522	-2.300587741	-1.534844668	-0.455079765
5	0.706740443	-1.913983903	0.472837022	-0.654426559	-3.794768612	-1.110663984	-2.115191147	1.500503018	-2.001509054	-0.813380282	-0.832997988	-2.359657948	-1.679577465	-1.428571429	-2.288732394	0.544768612	1.324949698	-2.296277666	-1.623742455	-0.267102616
5	0.624906786	-1.830723341	0.271439224	-0.749440716	-3.70917226	-1.070096943	-2.044742729	1.275167785	-2.021625653	-0.986577181	-0.95152871	-2.375093214	-1.703952274	-1.494407159	-2.279642058	0.436987323	1.037285608	-2.454884415	-1.609992543	-0.422818792
6	-0.26483233	-0.794496991	-0.982803095	-0.963026655	-2.046431642	-0.371453138	-0.788478074	-1.213241617	-0.533963887	-1.41616509	-1.327601032	-1.086844368	-0.926913156	-1.705073087	-1.492691316	-0.420464316	-0.372312984	-2.098882201	-1.406706793	-1.035253654
6	-0.341511286	-0.837095191	-1.123650638	-1.033366045	-2.249263984	-0.368989205	-0.946025515	-1.18155054	-0.1952895	-1.4828263	-1.34936212	-1.318940137	-0.955839058	-1.665358194	-1.85966634	-0.581943081	-0.455348381	-1.976447498	-1.391560353	-1.02747792
6	-0.039215686	-0.580882353	-0.776960784	-0.93627451	-1.808823529	-0.414215686	-0.661764706	-1.053921569	-1.12745098	-1.019607843	-0.914215686	-0.615196078	-0.676470588	-1.426470588	-0.928921569	-0.161764706	-0.274509804	-2.071078431	-1.198529412	-0.779411765
6	-0.081081081	-1.056306306	-1.022522523	-1.177927928	-1.436936937	-0.993243243	-1.009009009	-0.533783784	-0.788288288	-0.873873874	-1.060810811	-1.027027027	-0.439189189	-1.144144144	-1.011261261	-0.493243243	-0.398648649	-1.844594595	-1.259009009	-0.560810811
6	-0.169398907	-0.923497268	-1.286885246	-1.109289617	-1.155737705	-1.106557377	-1.092896175	-1.355191257	-0.663934426	-1.073770492	-1.079234973	-1.464480874	-0.696721311	-1.37431694	-1.546448087	-0.871584699	-0.808743169	-1.240437158	-0.887978142	-1.204918033
6	0.077922078	-1.071428571	-0.675324675	-0.961038961	-1.597402597	-0.551948052	-0.902597403	-0.694805195	-1.220779221	-1.188311688	-1.298701299	-0.727272727	-0.922077922	-1.662337662	-1.383116883	-0.12987013	-0.37012987	-1.922077922	-1.181818182	-0.850649351
6	-0.076767677	-0.509090909	-1.036363636	-0.933333333	-2.363636364	-0.628282828	-0.644444444	-0.874747475	-0.860606061	-1.004040404	-0.931313131	-0.814141414	-0.682828283	-1.335353535	-1.070707071	-0.476767677	-0.503030303	-1.715151515	-1.105050505	-0.771717172
6	-0.462962963	-1.327160494	-0.796296296	-1.055555556	-1.716049383	-0.641975309	-0.87037037	-1.117283951	-0.648148148	-1.104938272	-1.62345679	-0.802469136	-0.364197531	-1.432098765	-1.895061728	-0.265432099	-0.135802469	-2.265432099	-1.098765432	-0.888888889
6	-0.42780027	-1.029689609	-1.260458839	-1.151147099	-2.201079622	-0.493927126	-1.148448043	-1.341430499	-0.128205128	-1.496626181	-1.477732794	-1.470985155	-1.020242915	-1.742240216	-2.151147099	-0.65317139	-0.518218623	-2.010796221	-1.576248313	-1.137651822
6	-0.516380655	-0.76599064	-0.780031201	-0.87675507	-1.7925117	-0.502340094	-0.741029641	-1.436817473	-0.677067083	-0.956318253	-0.88299532	-0.736349454	-0.984399376	-0.932917317	-1.216848674	-0.547581903	-0.536661466	-1.719188768	-0.751950078	-0.858034321
6	-0.928994083	-0.384615385	-1.644970414	-1.165680473	-2.621301775	-0.810650888	-0.946745562	-2.284023669	-1.213017751	-1.437869822	-0.911242604	-1.704142012	-0.875739645	-2.189349112	-1.786982249	-0.869822485	-1.147928994	-3.266272189	-2.289940828	-1.284023669
6	0.202764977	-0.40921659	-0.534562212	-0.579723502	-2.070046083	-0.058064516	-0.391705069	-0.778801843	-0.552995392	-0.696774194	-0.537327189	-0.439631336	-0.376036866	-0.894930876	-0.989861751	-0.246082949	-0.304147465	-0.922580645	-0.562211982	-0.690322581
6	-0.33539604	-0.804455446	-1.198019802	-0.949257426	-2.080445545	-0.36509901	-0.981435644	-1.205445545	-0.263613861	-1.528465347	-1.383663366	-1.361386139	-1.016089109	-1.754950495	-1.731435644	-0.54950495	-0.448019802	-1.943069307	-1.521039604	-1.030940594
6	0.11627907	-0.613372093	-1.299418605	-0.694767442	-1.784883721	-0.264534884	-0.450581395	-1.468023256	-0.813953488	-1.113372093	-0.63372093	-1.337209302	-0.534883721	-1.436046512	-0.965116279	-0.601744186	-0.726744186	-1.534883721	-1.456395349	-1.011627907
6	0.020512821	-1.271794872	-1.174358974	-1.558974359	-2.097435897	-1.025641026	-1.266666667	-0.282051282	-1.574358974	-0.917948718	-0.707692308	-1.092307692	-0.451282051	-1.158974359	-1.405128205	-0.343589744	-0.369230769	-2.005128205	-1.292307692	-0.707692308
6	-0.209302326	-0.470930233	-0.645348837	-0.563953488	-2.558139535	-0.226744186	-0.319767442	-1.575581395	-1.38372093	-1.261627907	-0.994186047	-0.389534884	-0.901162791	-1.837209302	-1.058139535	-0.38372093	-0.610465116	-2.889534884	-1.860465116	-1.023255814
6	-0.506329114	-0.487341772	-0.727848101	-0.664556962	-2.132911392	-0.575949367	-0.493670886	-1.392405063	-0.981012658	-1.196202532	-1.189873418	-0.183544304	-0.816455696	-1.310126582	-0.993670886	-0.493670886	-0.417721519	-1.85443038	-0.911392405	-0.930379747
6	-0.078291815	-0.879003559	-1.46975089	-1.174377224	-2.220640569	-0.398576512	-0.871886121	-1.523131673	-1.270462633	-1.558718861	-0.932384342	-1.402135231	-1.09252669	-1.971530249	-1.900355872	-0.854092527	-0.886120996	-2.690391459	-1.953736655	-1.270462633
6	-0.089655172	-0.751724138	-0.979310345	-0.986206897	-1.944827586	-0.489655172	-0.503448276	-1.068965517	-1.35862069	-1.44137931	-1.255172414	-0.634482759	-0.882758621	-1.75862069	-1.206896552	-0.282758621	-0.613793103	-2.303448276	-1.544827586	-1.089655172
6	0.007772021	-0.857512953	-0.409326425	-0.751295337	-1.21761658	-0.580310881	-0.637305699	-0.424870466	-0.96373057	-1.445595855	-1.567357513	-0.150259067	-0.759067358	-1.953367876	-0.595854922	-0.170984456	-0.21761658	-2.455958549	-1.582901554	-0.984455959
6	-0.012715713	-0.195277021	-0.657584015	-0.641235241	-2.518619437	0.171662125	-0.613987284	-0.996366939	-0.604904632	-1.042688465	-0.622161671	-0.881017257	-0.442325159	-1.031789282	-0.917347866	-0.351498638	-0.506811989	-0.976385104	-0.8955495	-0.847411444
6	-0.454954955	-0.691441441	-1.342342342	-1.353603604	-1.921171171	-0.40990991	-0.975225225	-1.765765766	-0.477477477	-1.085585586	-0.668918919	-1.547297297	-0.581081081	-1.225225225	-1.565315315	-0.641891892	-0.954954955	-2.157657658	-1.265765766	-0.981981982
6	-0.786636295	-0.351556568	-1.112376614	-1.133637054	-3.697798026	-0.923310554	-1.377372817	-1.359908884	-0.974183751	-2.346241458	-1.827638573	-2.217160213	-2.600607441	-2.761579347	-2.815489749	-1.037205771	-0.063781321	-2.331055429	-1.442672741	-1.526955201
6	-1.288679245	-1.38490566	-2.116981132	-2.156603774	-3.41509434	-1.552830189	-1.441509434	-2.686792453	-2.020754717	-1.747169811	-1.588679245	-1.603773585	-1.677358491	-2.645283019	-2.873584906	-1.622641509	-1.705660377	-4.075471698	-2.673584906	-1.713207547
6	-0.48255814	-1.11627907	-0.686046512	-0.854651163	-1.744186047	-0.627906977	-0.76744186	-0.976744186	-0.697674419	-0.784883721	-1.290697674	-0.877906977	-0.476744186	-1.290697674	-1.703488372	-0.308139535	-0.348837209	-2.052325581	-1.029069767	-0.76744186
6	-0.352941176	-0.941176471	-0.918300654	-0.666666667	-2.532679739	-1.251633987	-1.212418301	-0.284313725	-1.088235294	-1.258169935	-1.343137255	-1.722222222	-1.444444444	-1.075163399	-1.764705882	-0.375816993	-0.366013072	-0.790849673	-0.937908497	-0.761437908
6	-0.854014599	-0.591240876	-1.562043796	-1.328467153	-2.97080292	-0.919708029	-1.080291971	-2.299270073	-1.277372263	-1.423357664	-1.02189781	-1.649635037	-1.094890511	-2.379562044	-2.087591241	-0.97080292	-1.124087591	-3.708029197	-2.240875912	-1.328467153
6	-0.520069808	-0.488656195	-1.134380454	-1.235602094	-1.542757417	-0.465968586	-0.977312391	-1.628272251	-0.219895288	-1.130890052	-0.694589878	-1.359511344	-0.614310646	-1.076788831	-1.244328098	-0.586387435	-0.67539267	-2.221640489	-1.076788831	-1.052356021
6	-0.528409091	-1.193181818	-0.721590909	-0.994318182	-1.931818182	-0.556818182	-0.761363636	-1.107954545	-0.789772727	-0.943181818	-1.431818182	-0.840909091	-0.681818182	-1.505681818	-1.795454545	-0.204545455	-0.232954545	-2.130681818	-1.204545455	-0.903409091
6	-0.390243902	-0.797909408	-0.818815331	-0.543554007	-2.024390244	-0.358885017	-0.390243902	-1.505226481	-0.703832753	-1.090592334	-0.843205575	-0.940766551	-0.864111498	-1.428571429	-1.048780488	-0.341463415	-0.522648084	-2.306620209	-1.216027875	-0.912891986
6	-0.447204969	-1.236024845	-0.850931677	-0.968944099	-1.832298137	-0.559006211	-0.857142857	-1.068322981	-0.608695652	-1.211180124	-1.689440994	-0.832298137	-0.49689441	-1.50931677	-1.925465839	-0.273291925	-0.223602484	-2.217391304	-1.149068323	-0.950310559
6	-0.838323353	-0.491017964	-1.610778443	-1.215568862	-2.628742515	-0.80239521	-0.976047904	-2.28742515	-1.323353293	-1.389221557	-0.844311377	-1.670658683	-0.892215569	-2.143712575	-1.838323353	-0.826347305	-1.023952096	-3.233532934	-2.089820359	-1.239520958
6	-0.075757576	-0.774410774	-1.294612795	-1.185185185	-2.279461279	-0.420875421	-0.993265993	-1.570707071	-1.390572391	-1.395622896	-1.023569024	-1.203703704	-1.168350168	-1.902356902	-1.356902357	-0.528619529	-0.590909091	-2.331649832	-1.734006734	-0.937710438
6	-0.252941176	-0.623529412	-0.641176471	-0.617647059	-2.488235294	-0.323529412	-0.347058824	-1.552941176	-1.423529412	-1.223529412	-0.988235294	-0.435294118	-0.905882353	-1.864705882	-0.970588235	-0.464705882	-0.576470588	-2.941176471	-1.858823529	-1.082352941
6	-0.682539683	-0.619047619	-0.944444444	-1.103174603	-1.984126984	-0.261904762	-0.587301587	-1.880952381	-0.96031746	-1.103174603	-0.833333333	-0.682539683	-0.587301587	-1.579365079	-1.03968254	-0.587301587	-0.492063492	-2.03968254	-1.293650794	-0.865079365
6	-0.478593272	-0.978593272	-1.256880734	-1.136085627	-2.295107034	-0.50764526	-1.157492355	-1.431192661	-0.262996942	-1.506116208	-1.54587156	-1.529051988	-1.152905199	-1.857798165	-2.23088685	-0.677370031	-0.443425076	-2.273700306	-1.660550459	-1.166666667
6	-0.350746269	-0.736318408	-0.450248756	-0.718905473	-1.893034826	-0.410447761	-0.584577114	-0.694029851	-0.768656716	-0.813432836	-1.009950249	-0.507462687	-0.597014925	-1.256218905	-1.106965174	-0.174129353	-0.305970149	-2.072139303	-1.014925373	-0.823383085
